melodieid,count,place
9073,14,Antwerpen
7934,14,Antwerpen
7755,14,Antwerpen
5855,14,Antwerpen
4981,14,Antwerpen
532,14,Antwerpen
4340,14,Antwerpen
5005,14,Antwerpen
9429,14,Antwerpen
3654,14,Antwerpen
3814,14,Antwerpen
2499,14,Antwerpen
9617,14,Antwerpen
7497,14,Antwerpen
5773,13,Antwerpen
4979,13,Antwerpen
698,13,Antwerpen
9618,13,Antwerpen
4886,13,Antwerpen
7158,13,Antwerpen
4647,13,Antwerpen
1558,13,Antwerpen
6982,13,Antwerpen
484,13,Antwerpen
4590,12,Antwerpen
7963,12,Antwerpen
2116,12,Antwerpen
3016,12,Antwerpen
6593,12,Antwerpen
3418,12,Antwerpen
6978,12,Antwerpen
2955,12,Antwerpen
2064,12,Antwerpen
4641,12,Antwerpen
5058,12,Antwerpen
8231,12,Antwerpen
1020,11,Antwerpen
6957,11,Antwerpen
1440,11,Antwerpen
8462,11,Antwerpen
2516,11,Antwerpen
713,11,Antwerpen
2206,11,Antwerpen
2420,11,Antwerpen
127,11,Antwerpen
2798,11,Antwerpen
1363,11,Antwerpen
9171,11,Antwerpen
631,11,Antwerpen
8745,11,Antwerpen
683,11,Antwerpen
5402,11,Antwerpen
195,11,Antwerpen
1916,11,Antwerpen
13558,11,Antwerpen
6195,11,Antwerpen
1316,10,Antwerpen
977,10,Antwerpen
8485,10,Antwerpen
3667,10,Antwerpen
5437,10,Antwerpen
6368,10,Antwerpen
7650,10,Antwerpen
5106,10,Antwerpen
2278,10,Antwerpen
7648,10,Antwerpen
4028,10,Antwerpen
3123,10,Antwerpen
6658,10,Antwerpen
6946,10,Antwerpen
3815,10,Antwerpen
3682,10,Antwerpen
730,10,Antwerpen
6451,10,Antwerpen
4923,10,Antwerpen
2803,10,Antwerpen
2095,9,Antwerpen
7721,9,Antwerpen
5068,9,Antwerpen
849,9,Antwerpen
3224,9,Antwerpen
4332,9,Antwerpen
7457,9,Antwerpen
2576,9,Antwerpen
3842,9,Antwerpen
2426,9,Antwerpen
6318,9,Antwerpen
1240,9,Antwerpen
6374,9,Antwerpen
1918,9,Antwerpen
9407,9,Antwerpen
6888,9,Antwerpen
4972,9,Antwerpen
678,9,Antwerpen
4969,9,Antwerpen
9009,9,Antwerpen
1014,9,Antwerpen
1189,9,Antwerpen
4918,9,Antwerpen
4630,9,Antwerpen
6463,9,Antwerpen
3603,9,Antwerpen
4023,8,Antwerpen
5071,8,Antwerpen
5111,8,Antwerpen
3006,8,Antwerpen
4922,8,Antwerpen
714,8,Antwerpen
4786,8,Antwerpen
64,8,Antwerpen
5823,8,Antwerpen
6411,8,Antwerpen
6326,8,Antwerpen
6213,8,Antwerpen
776,8,Antwerpen
6320,8,Antwerpen
3233,8,Antwerpen
6588,8,Antwerpen
6795,8,Antwerpen
13618,8,Antwerpen
8699,8,Antwerpen
633,8,Antwerpen
1989,8,Antwerpen
4601,8,Antwerpen
4911,8,Antwerpen
6180,8,Antwerpen
8258,8,Antwerpen
3042,7,Antwerpen
7021,7,Antwerpen
3072,7,Antwerpen
6383,7,Antwerpen
6887,7,Antwerpen
8997,7,Antwerpen
7921,7,Antwerpen
1382,7,Antwerpen
3929,7,Antwerpen
7040,7,Antwerpen
8170,7,Antwerpen
176,7,Antwerpen
4459,7,Antwerpen
4726,7,Antwerpen
8402,7,Antwerpen
6248,7,Antwerpen
7669,7,Antwerpen
7804,7,Antwerpen
8704,7,Antwerpen
926,7,Antwerpen
983,7,Antwerpen
6300,7,Antwerpen
7941,7,Antwerpen
5335,7,Antwerpen
5385,7,Antwerpen
441,7,Antwerpen
8725,7,Antwerpen
3305,7,Antwerpen
4760,7,Antwerpen
9082,6,Antwerpen
2277,6,Antwerpen
4196,6,Antwerpen
9137,6,Antwerpen
9490,6,Antwerpen
8121,6,Antwerpen
2895,6,Antwerpen
8539,6,Antwerpen
9293,6,Antwerpen
8122,6,Antwerpen
567,6,Antwerpen
9343,6,Antwerpen
8586,6,Antwerpen
6640,6,Antwerpen
1312,6,Antwerpen
3567,6,Antwerpen
4934,6,Antwerpen
3675,6,Antwerpen
4450,6,Antwerpen
928,6,Antwerpen
3622,6,Antwerpen
8841,6,Antwerpen
6309,6,Antwerpen
5453,6,Antwerpen
7071,6,Antwerpen
10623,6,Antwerpen
56,6,Antwerpen
5455,6,Antwerpen
2358,6,Antwerpen
10536,6,Antwerpen
5244,6,Antwerpen
546,5,Antwerpen
9942,5,Antwerpen
1251,5,Antwerpen
9596,5,Antwerpen
1318,5,Antwerpen
5984,5,Antwerpen
8023,5,Antwerpen
4808,5,Antwerpen
2741,5,Antwerpen
5489,5,Antwerpen
6944,5,Antwerpen
6579,5,Antwerpen
13834,5,Antwerpen
4185,5,Antwerpen
9620,5,Antwerpen
3696,5,Antwerpen
591,5,Antwerpen
4960,5,Antwerpen
4017,5,Antwerpen
3022,5,Antwerpen
8113,5,Antwerpen
2264,5,Antwerpen
4796,5,Antwerpen
8264,5,Antwerpen
1605,5,Antwerpen
5017,5,Antwerpen
2630,5,Antwerpen
3901,5,Antwerpen
4968,5,Antwerpen
9206,5,Antwerpen
2501,5,Antwerpen
8903,5,Antwerpen
3493,5,Antwerpen
5241,5,Antwerpen
1996,5,Antwerpen
274,5,Antwerpen
8274,5,Antwerpen
2422,5,Antwerpen
5965,5,Antwerpen
2261,5,Antwerpen
7708,5,Antwerpen
7495,5,Antwerpen
7772,5,Antwerpen
3812,5,Antwerpen
1439,5,Antwerpen
2551,4,Antwerpen
7782,4,Antwerpen
9257,4,Antwerpen
3282,4,Antwerpen
5376,4,Antwerpen
2148,4,Antwerpen
3952,4,Antwerpen
3259,4,Antwerpen
6315,4,Antwerpen
141,4,Antwerpen
4522,4,Antwerpen
5436,4,Antwerpen
5922,4,Antwerpen
2417,4,Antwerpen
4277,4,Antwerpen
9008,4,Antwerpen
1185,4,Antwerpen
10057,4,Antwerpen
2567,4,Antwerpen
2433,4,Antwerpen
9163,4,Antwerpen
5569,4,Antwerpen
2255,4,Antwerpen
8330,4,Antwerpen
4128,4,Antwerpen
957,4,Antwerpen
6983,4,Antwerpen
2283,4,Antwerpen
6996,4,Antwerpen
4773,4,Antwerpen
1683,4,Antwerpen
3067,4,Antwerpen
3121,4,Antwerpen
5660,4,Antwerpen
6375,4,Antwerpen
8215,4,Antwerpen
4251,4,Antwerpen
6606,4,Antwerpen
4215,4,Antwerpen
351,4,Antwerpen
4309,4,Antwerpen
2791,4,Antwerpen
5414,4,Antwerpen
3234,4,Antwerpen
2402,4,Antwerpen
9316,4,Antwerpen
8924,4,Antwerpen
3340,4,Antwerpen
9583,4,Antwerpen
4031,4,Antwerpen
2119,4,Antwerpen
2214,4,Antwerpen
8638,4,Antwerpen
1765,4,Antwerpen
3527,4,Antwerpen
4384,4,Antwerpen
434,4,Antwerpen
9408,4,Antwerpen
8792,4,Antwerpen
6362,4,Antwerpen
3698,4,Antwerpen
7904,4,Antwerpen
6929,4,Antwerpen
4322,4,Antwerpen
8834,4,Antwerpen
6968,4,Antwerpen
8770,4,Antwerpen
2415,4,Antwerpen
3713,4,Antwerpen
1178,4,Antwerpen
24,4,Antwerpen
8669,3,Antwerpen
3406,3,Antwerpen
3045,3,Antwerpen
8844,3,Antwerpen
9554,3,Antwerpen
70,3,Antwerpen
7939,3,Antwerpen
458,3,Antwerpen
8175,3,Antwerpen
6186,3,Antwerpen
8303,3,Antwerpen
8541,3,Antwerpen
5348,3,Antwerpen
6334,3,Antwerpen
5856,3,Antwerpen
9321,3,Antwerpen
4192,3,Antwerpen
5919,3,Antwerpen
4397,3,Antwerpen
6359,3,Antwerpen
4371,3,Antwerpen
9520,3,Antwerpen
3509,3,Antwerpen
4553,3,Antwerpen
6553,3,Antwerpen
2555,3,Antwerpen
5781,3,Antwerpen
4044,3,Antwerpen
9590,3,Antwerpen
3428,3,Antwerpen
4813,3,Antwerpen
8849,3,Antwerpen
9578,3,Antwerpen
1230,3,Antwerpen
3408,3,Antwerpen
4302,3,Antwerpen
6904,3,Antwerpen
2463,3,Antwerpen
7028,3,Antwerpen
4989,3,Antwerpen
3386,3,Antwerpen
9566,3,Antwerpen
6172,3,Antwerpen
11225,3,Antwerpen
4955,3,Antwerpen
8016,3,Antwerpen
7147,3,Antwerpen
6972,3,Antwerpen
5396,3,Antwerpen
5039,3,Antwerpen
9119,3,Antwerpen
9568,3,Antwerpen
3502,3,Antwerpen
9603,3,Antwerpen
1445,3,Antwerpen
9604,3,Antwerpen
9557,3,Antwerpen
9066,3,Antwerpen
7558,3,Antwerpen
7917,3,Antwerpen
3268,3,Antwerpen
4700,3,Antwerpen
1216,3,Antwerpen
2758,3,Antwerpen
8723,3,Antwerpen
6194,3,Antwerpen
3138,3,Antwerpen
6365,3,Antwerpen
9346,3,Antwerpen
4186,3,Antwerpen
8739,3,Antwerpen
1871,3,Antwerpen
7022,3,Antwerpen
4036,3,Antwerpen
1051,3,Antwerpen
3983,3,Antwerpen
8469,3,Antwerpen
5089,3,Antwerpen
4631,3,Antwerpen
3325,3,Antwerpen
6190,3,Antwerpen
3333,3,Antwerpen
6404,3,Antwerpen
9515,3,Antwerpen
6530,3,Antwerpen
4306,3,Antwerpen
3906,3,Antwerpen
3352,3,Antwerpen
3547,3,Antwerpen
2462,3,Antwerpen
5417,3,Antwerpen
7673,3,Antwerpen
8077,3,Antwerpen
749,3,Antwerpen
8461,3,Antwerpen
7685,3,Antwerpen
8233,3,Antwerpen
9588,3,Antwerpen
2902,3,Antwerpen
9358,3,Antwerpen
2235,3,Antwerpen
992,3,Antwerpen
3957,3,Antwerpen
6775,3,Antwerpen
90,3,Antwerpen
4772,3,Antwerpen
8569,3,Antwerpen
5306,3,Antwerpen
6936,3,Antwerpen
6636,3,Antwerpen
2392,3,Antwerpen
4514,3,Antwerpen
9416,3,Antwerpen
7460,3,Antwerpen
2399,3,Antwerpen
8825,3,Antwerpen
6442,3,Antwerpen
4214,3,Antwerpen
8581,3,Antwerpen
13172,3,Antwerpen
12661,3,Antwerpen
13096,3,Antwerpen
126,2,Antwerpen
3064,2,Antwerpen
2474,2,Antwerpen
1904,2,Antwerpen
6075,2,Antwerpen
4119,2,Antwerpen
8007,2,Antwerpen
2368,2,Antwerpen
4758,2,Antwerpen
13775,2,Antwerpen
6385,2,Antwerpen
648,2,Antwerpen
1317,2,Antwerpen
9200,2,Antwerpen
125,2,Antwerpen
6512,2,Antwerpen
9573,2,Antwerpen
8829,2,Antwerpen
3390,2,Antwerpen
5112,2,Antwerpen
4109,2,Antwerpen
6884,2,Antwerpen
2311,2,Antwerpen
5028,2,Antwerpen
6062,2,Antwerpen
6538,2,Antwerpen
5988,2,Antwerpen
13095,2,Antwerpen
5439,2,Antwerpen
6429,2,Antwerpen
9582,2,Antwerpen
13097,2,Antwerpen
7967,2,Antwerpen
4687,2,Antwerpen
8935,2,Antwerpen
3905,2,Antwerpen
3860,2,Antwerpen
2566,2,Antwerpen
9420,2,Antwerpen
7317,2,Antwerpen
13637,2,Antwerpen
1548,2,Antwerpen
5284,2,Antwerpen
1333,2,Antwerpen
3128,2,Antwerpen
2786,2,Antwerpen
2730,2,Antwerpen
6046,2,Antwerpen
4966,2,Antwerpen
13174,2,Antwerpen
2934,2,Antwerpen
4669,2,Antwerpen
6449,2,Antwerpen
13173,2,Antwerpen
3373,2,Antwerpen
13195,2,Antwerpen
1259,2,Antwerpen
5964,2,Antwerpen
6862,2,Antwerpen
3492,2,Antwerpen
8807,2,Antwerpen
4611,2,Antwerpen
5486,2,Antwerpen
6999,2,Antwerpen
8898,2,Antwerpen
480,2,Antwerpen
6717,2,Antwerpen
6765,2,Antwerpen
4902,2,Antwerpen
4061,2,Antwerpen
855,2,Antwerpen
1514,2,Antwerpen
192,2,Antwerpen
7851,2,Antwerpen
3841,2,Antwerpen
503,2,Antwerpen
893,2,Antwerpen
7699,2,Antwerpen
2862,2,Antwerpen
7493,2,Antwerpen
13190,2,Antwerpen
3772,2,Antwerpen
4581,2,Antwerpen
7150,2,Antwerpen
5481,2,Antwerpen
6672,2,Antwerpen
4345,2,Antwerpen
4460,2,Antwerpen
4434,2,Antwerpen
1271,2,Antwerpen
4536,2,Antwerpen
1375,2,Antwerpen
2173,2,Antwerpen
4507,2,Antwerpen
5278,2,Antwerpen
8380,2,Antwerpen
488,2,Antwerpen
565,2,Antwerpen
7509,2,Antwerpen
1425,2,Antwerpen
8826,2,Antwerpen
8603,2,Antwerpen
7477,2,Antwerpen
8765,2,Antwerpen
646,2,Antwerpen
681,2,Antwerpen
3157,2,Antwerpen
594,2,Antwerpen
7829,2,Antwerpen
792,2,Antwerpen
6228,2,Antwerpen
5911,2,Antwerpen
7729,2,Antwerpen
5055,2,Antwerpen
8046,2,Antwerpen
6298,2,Antwerpen
3279,2,Antwerpen
4594,2,Antwerpen
2405,2,Antwerpen
8241,2,Antwerpen
6797,2,Antwerpen
9305,2,Antwerpen
3909,2,Antwerpen
10018,2,Antwerpen
4722,2,Antwerpen
5806,2,Antwerpen
1379,2,Antwerpen
3900,2,Antwerpen
8545,2,Antwerpen
1311,2,Antwerpen
9172,2,Antwerpen
3824,2,Antwerpen
8492,2,Antwerpen
1898,2,Antwerpen
2814,2,Antwerpen
6625,2,Antwerpen
4936,2,Antwerpen
32,2,Antwerpen
293,2,Antwerpen
3592,2,Antwerpen
5846,2,Antwerpen
4313,2,Antwerpen
5940,2,Antwerpen
7532,2,Antwerpen
6089,2,Antwerpen
6657,2,Antwerpen
3734,2,Antwerpen
8757,2,Antwerpen
6484,2,Antwerpen
2697,2,Antwerpen
9956,2,Antwerpen
880,2,Antwerpen
1283,2,Antwerpen
5963,2,Antwerpen
1249,2,Antwerpen
6643,2,Antwerpen
3902,2,Antwerpen
1129,2,Antwerpen
3215,2,Antwerpen
5036,2,Antwerpen
1887,2,Antwerpen
3887,2,Antwerpen
3523,2,Antwerpen
9154,2,Antwerpen
2677,2,Antwerpen
2453,2,Antwerpen
5097,2,Antwerpen
5027,2,Antwerpen
5656,2,Antwerpen
6416,2,Antwerpen
8119,2,Antwerpen
6991,2,Antwerpen
9419,2,Antwerpen
9545,2,Antwerpen
6845,2,Antwerpen
549,2,Antwerpen
9644,2,Antwerpen
675,2,Antwerpen
6607,2,Antwerpen
4125,2,Antwerpen
3893,2,Antwerpen
1243,2,Antwerpen
721,2,Antwerpen
1661,2,Antwerpen
9584,2,Antwerpen
3377,2,Antwerpen
9587,2,Antwerpen
147,2,Antwerpen
8585,2,Antwerpen
3684,2,Antwerpen
4724,2,Antwerpen
6635,2,Antwerpen
4276,2,Antwerpen
7629,2,Antwerpen
4768,2,Antwerpen
12937,2,Antwerpen
3890,2,Antwerpen
2816,2,Antwerpen
8805,2,Antwerpen
6439,2,Antwerpen
6629,2,Antwerpen
3176,2,Antwerpen
9546,2,Antwerpen
13023,2,Antwerpen
4520,2,Antwerpen
5137,2,Antwerpen
1945,2,Antwerpen
5108,2,Antwerpen
4698,2,Antwerpen
8648,2,Antwerpen
807,2,Antwerpen
9280,2,Antwerpen
10022,2,Antwerpen
7879,2,Antwerpen
3139,2,Antwerpen
4062,2,Antwerpen
2339,2,Antwerpen
568,2,Antwerpen
4667,2,Antwerpen
746,2,Antwerpen
4697,2,Antwerpen
7925,2,Antwerpen
2452,1,Antwerpen
7714,1,Antwerpen
6457,1,Antwerpen
1314,1,Antwerpen
5909,1,Antwerpen
2558,1,Antwerpen
4646,1,Antwerpen
6460,1,Antwerpen
5100,1,Antwerpen
6019,1,Antwerpen
6290,1,Antwerpen
483,1,Antwerpen
2942,1,Antwerpen
13213,1,Antwerpen
6340,1,Antwerpen
5274,1,Antwerpen
6504,1,Antwerpen
9350,1,Antwerpen
5282,1,Antwerpen
36,1,Antwerpen
3349,1,Antwerpen
8383,1,Antwerpen
8678,1,Antwerpen
6925,1,Antwerpen
4643,1,Antwerpen
8167,1,Antwerpen
5303,1,Antwerpen
3702,1,Antwerpen
8040,1,Antwerpen
4649,1,Antwerpen
5843,1,Antwerpen
3007,1,Antwerpen
692,1,Antwerpen
4137,1,Antwerpen
6948,1,Antwerpen
5072,1,Antwerpen
9183,1,Antwerpen
8120,1,Antwerpen
9606,1,Antwerpen
970,1,Antwerpen
5403,1,Antwerpen
88,1,Antwerpen
7993,1,Antwerpen
5404,1,Antwerpen
3145,1,Antwerpen
6714,1,Antwerpen
6757,1,Antwerpen
5283,1,Antwerpen
9152,1,Antwerpen
4920,1,Antwerpen
7606,1,Antwerpen
8344,1,Antwerpen
3131,1,Antwerpen
1255,1,Antwerpen
3027,1,Antwerpen
3344,1,Antwerpen
456,1,Antwerpen
13680,1,Antwerpen
5787,1,Antwerpen
9144,1,Antwerpen
5657,1,Antwerpen
5914,1,Antwerpen
4213,1,Antwerpen
6405,1,Antwerpen
9040,1,Antwerpen
12708,1,Antwerpen
9393,1,Antwerpen
6994,1,Antwerpen
477,1,Antwerpen
6447,1,Antwerpen
12911,1,Antwerpen
3955,1,Antwerpen
753,1,Antwerpen
1082,1,Antwerpen
10196,1,Antwerpen
8494,1,Antwerpen
5494,1,Antwerpen
415,1,Antwerpen
4714,1,Antwerpen
8252,1,Antwerpen
4628,1,Antwerpen
797,1,Antwerpen
7481,1,Antwerpen
9226,1,Antwerpen
3853,1,Antwerpen
9136,1,Antwerpen
9118,1,Antwerpen
8511,1,Antwerpen
13417,1,Antwerpen
3339,1,Antwerpen
9222,1,Antwerpen
6728,1,Antwerpen
7664,1,Antwerpen
4648,1,Antwerpen
6322,1,Antwerpen
9448,1,Antwerpen
1682,1,Antwerpen
1181,1,Antwerpen
8174,1,Antwerpen
6335,1,Antwerpen
6492,1,Antwerpen
8859,1,Antwerpen
8790,1,Antwerpen
9256,1,Antwerpen
3026,1,Antwerpen
5786,1,Antwerpen
8499,1,Antwerpen
8488,1,Antwerpen
1503,1,Antwerpen
314,1,Antwerpen
9390,1,Antwerpen
4180,1,Antwerpen
4847,1,Antwerpen
3119,1,Antwerpen
6397,1,Antwerpen
6611,1,Antwerpen
6771,1,Antwerpen
5913,1,Antwerpen
9088,1,Antwerpen
5854,1,Antwerpen
7644,1,Antwerpen
4627,1,Antwerpen
3111,1,Antwerpen
9559,1,Antwerpen
6247,1,Antwerpen
10118,1,Antwerpen
9228,1,Antwerpen
7818,1,Antwerpen
5490,1,Antwerpen
4884,1,Antwerpen
9612,1,Antwerpen
6879,1,Antwerpen
9178,1,Antwerpen
4996,1,Antwerpen
8619,1,Antwerpen
9574,1,Antwerpen
10305,1,Antwerpen
8189,1,Antwerpen
13024,1,Antwerpen
6723,1,Antwerpen
5406,1,Antwerpen
2826,1,Antwerpen
599,1,Antwerpen
7730,1,Antwerpen
9586,1,Antwerpen
1566,1,Antwerpen
9157,1,Antwerpen
2465,1,Antwerpen
4896,1,Antwerpen
6394,1,Antwerpen
948,1,Antwerpen
8751,1,Antwerpen
9315,1,Antwerpen
4341,1,Antwerpen
161,1,Antwerpen
3278,1,Antwerpen
1289,1,Antwerpen
7821,1,Antwerpen
6182,1,Antwerpen
13694,1,Antwerpen
3895,1,Antwerpen
3796,1,Antwerpen
4907,1,Antwerpen
3564,1,Antwerpen
2820,1,Antwerpen
1057,1,Antwerpen
2993,1,Antwerpen
1710,1,Antwerpen
3029,1,Antwerpen
7169,1,Antwerpen
8032,1,Antwerpen
6199,1,Antwerpen
3426,1,Antwerpen
9611,1,Antwerpen
10943,1,Antwerpen
3013,1,Antwerpen
4310,1,Antwerpen
9312,1,Antwerpen
5041,1,Antwerpen
2494,1,Antwerpen
281,1,Antwerpen
4206,1,Antwerpen
4424,1,Antwerpen
2445,1,Antwerpen
4328,1,Antwerpen
6282,1,Antwerpen
3223,1,Antwerpen
8513,1,Antwerpen
5763,1,Antwerpen
1662,1,Antwerpen
6425,1,Antwerpen
4053,1,Antwerpen
2821,1,Antwerpen
13796,1,Antwerpen
8267,1,Antwerpen
3621,1,Antwerpen
4164,1,Antwerpen
8041,1,Antwerpen
6371,1,Antwerpen
3009,1,Antwerpen
9318,1,Antwerpen
7417,1,Antwerpen
9519,1,Antwerpen
2231,1,Antwerpen
9731,1,Antwerpen
9037,1,Antwerpen
236,1,Antwerpen
4704,1,Antwerpen
12799,1,Antwerpen
9541,1,Antwerpen
6293,1,Antwerpen
9589,1,Antwerpen
6634,1,Antwerpen
6989,1,Antwerpen
9571,1,Antwerpen
9570,1,Antwerpen
2475,1,Antwerpen
9552,1,Antwerpen
9560,1,Antwerpen
9601,1,Antwerpen
9577,1,Antwerpen
9428,1,Antwerpen
9615,1,Antwerpen
7691,1,Antwerpen
5029,1,Antwerpen
13127,1,Antwerpen
13562,1,Antwerpen
9599,1,Antwerpen
9591,1,Antwerpen
3329,1,Antwerpen
6675,1,Antwerpen
9548,1,Antwerpen
9562,1,Antwerpen
9576,1,Antwerpen
9585,1,Antwerpen
3628,1,Antwerpen
9643,1,Antwerpen
9645,1,Antwerpen
9561,1,Antwerpen
13560,1,Antwerpen
13776,1,Antwerpen
9564,1,Antwerpen
3541,1,Antwerpen
9551,1,Antwerpen
13559,1,Antwerpen
9555,1,Antwerpen
9597,1,Antwerpen
3536,1,Antwerpen
4381,1,Antwerpen
2324,1,Antwerpen
3280,1,Antwerpen
2003,1,Antwerpen
1070,1,Antwerpen
7019,1,Antwerpen
3141,1,Antwerpen
7666,1,Antwerpen
7067,1,Antwerpen
2262,1,Antwerpen
1269,1,Antwerpen
7649,1,Antwerpen
3376,1,Antwerpen
2349,1,Antwerpen
295,1,Antwerpen
6324,1,Antwerpen
9493,1,Antwerpen
8471,1,Antwerpen
8896,1,Antwerpen
13675,1,Antwerpen
163,1,Antwerpen
5600,1,Antwerpen
9275,1,Antwerpen
3061,1,Antwerpen
748,1,Antwerpen
302,1,Antwerpen
13914,1,Antwerpen
13911,1,Antwerpen
8431,1,Antwerpen
8833,1,Antwerpen
8801,1,Antwerpen
9543,1,Antwerpen
4910,1,Antwerpen
12614,1,Antwerpen
11292,1,Antwerpen
9434,1,Antwerpen
8932,1,Antwerpen
7973,1,Antwerpen
8359,1,Antwerpen
189,1,Antwerpen
7682,1,Antwerpen
5276,1,Antwerpen
9148,1,Antwerpen
3069,1,Antwerpen
10017,1,Antwerpen
6707,1,Antwerpen
6749,1,Antwerpen
8423,1,Antwerpen
3204,1,Antwerpen
2469,1,Antwerpen
453,1,Antwerpen
3861,1,Antwerpen
1568,1,Antwerpen
8587,1,Antwerpen
3150,1,Antwerpen
6333,1,Antwerpen
3044,1,Antwerpen
6751,1,Antwerpen
8377,1,Antwerpen
2252,1,Antwerpen
8540,1,Antwerpen
6756,1,Antwerpen
9351,1,Antwerpen
6633,1,Antwerpen
8459,1,Antwerpen
3053,1,Antwerpen
6050,1,Antwerpen
8970,1,Antwerpen
5761,1,Antwerpen
6067,1,Antwerpen
6125,1,Antwerpen
8794,1,Antwerpen
7489,1,Antwerpen
8226,1,Antwerpen
6556,1,Antwerpen
9486,1,Antwerpen
3533,1,Antwerpen
7491,1,Antwerpen
8458,1,Antwerpen
3519,1,Antwerpen
6435,1,Antwerpen
671,1,Antwerpen
5850,1,Antwerpen
5770,1,Antwerpen
5074,1,Antwerpen
6372,1,Antwerpen
8971,1,Antwerpen
6680,1,Antwerpen
3054,1,Antwerpen
5579,1,Antwerpen
8972,1,Antwerpen
2230,1,Antwerpen
3471,1,Antwerpen
4783,1,Antwerpen
3689,1,Antwerpen
8759,1,Antwerpen
2807,1,Antwerpen
8758,1,Antwerpen
3781,1,Antwerpen
1915,1,Antwerpen
1573,1,Antwerpen
5093,1,Antwerpen
6415,1,Antwerpen
6414,1,Antwerpen
5791,1,Antwerpen
3151,1,Antwerpen
3161,1,Antwerpen
336,1,Antwerpen
3908,1,Antwerpen
5578,1,Antwerpen
3051,1,Antwerpen
9227,1,Antwerpen
6679,1,Antwerpen
9169,1,Antwerpen
2398,1,Antwerpen
337,1,Antwerpen
520,1,Antwerpen
6677,1,Antwerpen
6107,1,Antwerpen
3195,1,Antwerpen
4333,1,Antwerpen
6595,1,Antwerpen
5331,1,Antwerpen
6369,1,Antwerpen
3048,1,Antwerpen
7632,1,Antwerpen
4191,1,Antwerpen
3190,1,Antwerpen
2552,1,Antwerpen
7920,1,Antwerpen
3517,1,Antwerpen
4695,1,Antwerpen
3823,1,Antwerpen
3039,1,Antwerpen
416,1,Antwerpen
912,1,Antwerpen
5836,1,Antwerpen
2556,1,Antwerpen
4287,1,Antwerpen
9370,1,Antwerpen
8004,1,Antwerpen
2488,1,Antwerpen
9392,1,Antwerpen
4274,1,Antwerpen
5790,1,Antwerpen
7756,1,Antwerpen
1356,1,Antwerpen
3191,1,Antwerpen
6886,1,Antwerpen
6739,1,Antwerpen
7905,1,Antwerpen
5957,1,Antwerpen
8256,1,Antwerpen
13768,1,Antwerpen
5415,1,Antwerpen
9823,1,Antwerpen
7809,1,Antwerpen
4991,1,Antwerpen
2974,1,Antwerpen
5982,1,Antwerpen
1426,1,Antwerpen
8347,1,Antwerpen
7536,1,Antwerpen
7892,1,Antwerpen
6789,1,Antwerpen
1511,1,Antwerpen
280,1,Antwerpen
4710,1,Antwerpen
8763,1,Antwerpen
8448,1,Antwerpen
2512,1,Antwerpen
1234,1,Antwerpen
7041,1,Antwerpen
4355,1,Antwerpen
1232,1,Antwerpen
12788,1,Antwerpen
8125,1,Antwerpen
4359,1,Antwerpen
7068,1,Antwerpen
4352,1,Antwerpen
8558,1,Antwerpen
6184,1,Antwerpen
8821,1,Antwerpen
2429,1,Antwerpen
3185,1,Antwerpen
6661,1,Antwerpen
1580,1,Antwerpen
2498,1,Antwerpen
4895,1,Antwerpen
6833,1,Antwerpen
4709,1,Antwerpen
4757,1,Antwerpen
10279,1,Antwerpen
12811,1,Antwerpen
10266,1,Antwerpen
7733,1,Antwerpen
3173,1,Antwerpen
9113,1,Antwerpen
6052,1,Antwerpen
3988,1,Antwerpen
6459,1,Antwerpen
6650,1,Antwerpen
9111,1,Antwerpen
9403,1,Antwerpen
5576,1,Antwerpen
5960,1,Antwerpen
69,1,Antwerpen
5084,1,Antwerpen
2635,1,Antwerpen
2544,1,Antwerpen
1893,1,Antwerpen
3524,1,Antwerpen
10248,1,Antwerpen
904,1,Antwerpen
3038,1,Antwerpen
3894,1,Antwerpen
5771,1,Antwerpen
1012,1,Antwerpen
8381,1,Antwerpen
3037,1,Antwerpen
2334,1,Antwerpen
3617,1,Antwerpen
1056,1,Antwerpen
7670,1,Antwerpen
10207,1,Antwerpen
8424,1,Antwerpen
2806,1,Antwerpen
5052,1,Antwerpen
10336,1,Antwerpen
3817,1,Antwerpen
13769,1,Antwerpen
10325,1,Antwerpen
7965,1,Antwerpen
10191,1,Antwerpen
5784,1,Antwerpen
5828,1,Antwerpen
7121,1,Antwerpen
276,1,Antwerpen
6493,1,Antwerpen
6489,1,Antwerpen
6211,1,Antwerpen
4273,1,Antwerpen
6608,1,Antwerpen
7758,1,Antwerpen
9509,1,Antwerpen
2327,1,Antwerpen
6508,1,Antwerpen
4278,1,Antwerpen
2532,1,Antwerpen
7607,1,Antwerpen
6006,1,Antwerpen
6323,1,Antwerpen
1160,1,Antwerpen
5140,1,Antwerpen
6699,1,Antwerpen
121,1,Antwerpen
762,1,Antwerpen
1583,1,Antwerpen
6139,1,Antwerpen
7596,1,Antwerpen
8114,1,Antwerpen
5109,1,Antwerpen
2761,1,Antwerpen
13692,1,Antwerpen
8446,1,Antwerpen
2391,1,Antwerpen
1170,1,Antwerpen
4554,1,Antwerpen
4877,1,Antwerpen
7713,1,Antwerpen
13779,1,Antwerpen
4455,1,Antwerpen
1102,1,Antwerpen
1171,1,Antwerpen
829,1,Antwerpen
9165,1,Antwerpen
5105,1,Antwerpen
3250,1,Antwerpen
